campaign_id,geo,vertical,traffic_source,device,os,bid,daily_budget,impressions,clicks,conversions,spend,revenue,created_at
camp_01265,US,gambling,google,mobile,ios,0.326,20,65333,5301,244,1263.81,7399.26,2024-02-28 15:00:00
camp_01903,FR,dating,facebook,mobile,ios,0.269,500,2183714,65882,2541,22507.04,82922.22,2024-02-28 15:00:00
camp_04726,ID,dating,google,mobile,android,0.306,30,73002,3358,97,1037.38,273.6,2024-02-28 15:00:00
camp_00184,PL,sweepstakes,google,desktop,macos,0.082,50,1310399,71319,3229,5598.79,19238.97,2024-02-28 15:00:00
camp_05043,PH,gambling,facebook,tablet,ios,0.055,10,293562,7042,119,459.54,4736.07,2024-02-28 15:00:00
camp_05290,BR,gambling,tiktok,mobile,android,0.291,50,198780,4732,90,1684.48,6960.11,2024-02-28 17:00:00
camp_01067,PL,dating,push,mobile,android,0.114,10,95578,6249,403,531.82,2755.72,2024-02-28 17:00:00
camp_02452,MX,dating,google,mobile,ios,0.304,10,31681,1551,47,453.21,407.39,2024-02-28 18:00:00
camp_01410,PL,dating,tiktok,mobile,ios,0.176,100,690857,16304,855,3443.73,7256.22,2024-02-28 18:00:00
camp_03278,JP,crypto,inapp,desktop,windows,0.404,30,64677,1670,32,820.59,4317.54,2024-02-28 19:00:00
camp_00563,DE,gambling,facebook,mobile,ios,0.091,20,193206,2027,93,175.37,7959.09,2024-02-28 19:00:00
camp_05719,PH,dating,push,mobile,android,0.227,50,1023859,34825,1178,9875.01,2972.38,2024-02-28 19:00:00
camp_04890,BR,nutra,google,tablet,ios,0.309,20,52447,1987,43,744.74,1077.73,2024-02-28 19:00:00
camp_02625,US,nutra,push,mobile,android,0.095,100,1291216,42458,4092,4649.56,267741.53,2024-02-28 19:00:00
camp_00582,GB,gambling,tiktok,mobile,ios,0.31,30,96577,1737,66,666.94,3997.89,2024-02-28 20:00:00
camp_00906,IN,finance,google,tablet,ios,0.155,30,374295,9646,108,1774.32,697.73,2024-02-28 20:00:00
camp_07441,JP,crypto,tiktok,tablet,ios,0.129,20,275593,3234,114,292.61,10103.34,2024-02-28 20:00:00
camp_06646,GB,dating,native,desktop,macos,0.154,50,245899,4928,324,800.88,9817.47,2024-02-28 20:00:00
camp_07382,PL,nutra,inapp,desktop,windows,0.353,50,118818,2035,132,516.44,2098.57,2024-02-29 01:00:00
camp_02435,BR,gambling,push,mobile,ios,0.276,20,63324,1101,28,347.01,695.21,2024-02-29 01:00:00
camp_04221,US,gambling,inapp,mobile,android,0.241,100,770398,22444,385,5197.79,28789.66,2024-02-29 02:00:00
camp_06358,PL,ecommerce,facebook,mobile,android,0.379,200,538530,10740,804,5033.32,9743.07,2024-02-29 04:00:00
camp_03224,DE,ecommerce,facebook,mobile,android,0.473,50,64152,941,25,385.28,601.78,2024-02-29 04:00:00
camp_04417,ID,dating,google,desktop,macos,0.231,200,859072,26496,819,6597.51,2632.51,2024-02-29 05:00:00
camp_05855,IT,dating,google,mobile,ios,0.249,20,78142,2698,102,720.4,1752.62,2024-02-29 06:00:00
camp_01987,PH,dating,facebook,mobile,android,0.418,100,78183,2425,38,886.66,109.98,2024-02-29 06:00:00
camp_05028,GB,finance,google,mobile,ios,0.257,50,173036,5035,156,1477.76,5684.33,2024-02-29 06:00:00
camp_06848,DE,crypto,facebook,mobile,android,0.273,200,1607807,33764,1633,10583.57,64811.61,2024-02-29 06:00:00
camp_07715,PL,ecommerce,inapp,mobile,ios,0.122,500,4555092,128736,13719,18013.18,198731.05,2024-02-29 07:00:00
camp_00843,IT,crypto,tiktok,desktop,windows,0.364,200,356196,23611,423,6313.56,43230.81,2024-02-29 07:00:00
camp_01699,BR,ecommerce,tiktok,desktop,macos,0.35,100,416465,13562,330,5607.55,9327.28,2024-02-29 07:00:00
camp_00754,BR,gambling,push,mobile,ios,0.134,30,431587,17724,191,2878.13,4920.4,2024-02-29 07:00:00
camp_00172,TR,crypto,facebook,mobile,android,0.41,100,316208,13553,146,7082.15,3046.75,2024-02-29 08:00:00
camp_00382,GB,gambling,push,mobile,ios,0.136,50,279961,28363,1850,3181.34,88750.63,2024-02-29 08:00:00
camp_01417,US,crypto,facebook,desktop,macos,0.285,30,75484,4636,149,1667.69,5169.95,2024-02-29 09:00:00
camp_07390,MX,gambling,google,mobile,ios,0.137,20,114990,6079,135,790.38,4439.23,2024-02-29 09:00:00
camp_06554,DE,ecommerce,google,mobile,android,0.267,50,118074,4179,197,835.63,1551.01,2024-02-29 09:00:00
camp_00624,PH,crypto,facebook,mobile,ios,0.108,20,394484,10645,179,1096.07,3077.26,2024-02-29 10:00:00
camp_04227,US,gambling,google,mobile,android,0.269,200,952367,53202,3432,14683.46,149626.16,2024-02-29 10:00:00
camp_06079,TR,gambling,push,tablet,android,0.323,100,510460,20051,619,4775.88,6724.62,2024-02-29 10:00:00
camp_03752,US,nutra,native,desktop,macos,0.261,20,140351,3485,536,1069.48,20284.57,2024-02-29 11:00:00
camp_07079,GB,sweepstakes,google,mobile,android,0.266,30,43459,2128,56,515.8,856.94,2024-02-29 11:00:00
camp_03677,BR,gambling,push,mobile,ios,0.077,10,75927,5279,67,403.03,1960.42,2024-02-29 12:00:00
camp_05602,US,dating,facebook,mobile,ios,0.285,100,380405,19507,847,5595.42,23228.28,2024-02-29 12:00:00
camp_07039,TR,crypto,tiktok,mobile,ios,0.297,30,96495,3992,93,1056.35,4407.45,2024-02-29 13:00:00
camp_03387,DE,crypto,tiktok,desktop,macos,0.118,50,259246,7534,236,683.87,10836.51,2024-02-29 13:00:00
camp_02655,IN,ecommerce,google,mobile,ios,0.074,50,814676,24345,410,2150.92,2114.32,2024-02-29 13:00:00
camp_01967,IN,gambling,native,mobile,android,0.153,10,41247,1363,4,185.72,67.09,2024-02-29 14:00:00
camp_04495,US,sweepstakes,native,desktop,macos,0.126,20,130908,4910,154,648.13,4127.58,2024-02-29 14:00:00
camp_01370,BR,gambling,google,mobile,ios,0.409,200,473181,15247,446,7851.25,17726.74,2024-02-29 14:00:00
camp_05689,FR,crypto,tiktok,desktop,windows,0.539,50,167881,2681,85,1027.57,5529.71,2024-02-29 14:00:00
camp_01928,JP,ecommerce,native,mobile,ios,0.093,50,410520,18709,932,2056.49,20498.53,2024-02-29 14:00:00
camp_07306,MX,ecommerce,facebook,mobile,ios,0.235,200,1480542,70777,1737,14166.55,28450.36,2024-02-29 15:00:00
camp_03236,GB,ecommerce,google,mobile,android,0.237,100,215267,8057,406,1414.88,6367.5,2024-02-29 15:00:00
camp_00083,US,sweepstakes,push,mobile,android,0.237,50,128549,6148,191,1616.45,2708.61,2024-02-29 15:00:00
camp_02863,ID,gambling,inapp,mobile,android,0.07,50,933218,29613,353,1724.95,9432.1,2024-02-29 15:00:00
camp_03867,MX,crypto,google,mobile,android,0.241,500,4736401,341495,5066,76378.07,64215.46,2024-02-29 15:00:00
camp_04867,US,nutra,facebook,mobile,android,0.506,500,856052,18803,1128,11014.86,28567.54,2024-02-29 16:00:00
camp_02963,TR,finance,facebook,mobile,ios,0.175,50,265926,6364,160,1087.16,2532.44,2024-02-29 17:00:00
camp_04424,DE,sweepstakes,facebook,mobile,ios,0.272,50,258046,7243,550,1559.49,10164.05,2024-02-29 17:00:00
camp_02906,DE,dating,native,mobile,ios,0.119,10,120874,1756,119,263.69,788.1,2024-02-29 18:00:00
camp_00168,PH,sweepstakes,facebook,mobile,ios,0.341,30,40118,1365,12,334.65,48.96,2024-02-29 20:00:00
camp_00477,FR,ecommerce,push,desktop,windows,0.183,50,209127,6447,258,1104.13,7288.61,2024-02-29 20:00:00
camp_03616,TH,ecommerce,push,mobile,ios,0.084,20,234215,7979,325,829.34,2121.19,2024-02-29 20:00:00
camp_02924,IT,dating,google,mobile,android,0.242,50,276566,4298,303,822.66,2317.18,2024-02-29 22:00:00
camp_02160,TH,dating,facebook,mobile,ios,0.099,50,611094,7235,500,564.18,4016.76,2024-02-29 23:00:00
camp_00205,IT,sweepstakes,google,tablet,ios,0.238,20,63307,1133,45,275.67,320.17,2024-02-29 23:00:00
camp_04889,DE,ecommerce,tiktok,mobile,ios,0.339,20,91159,1175,63,497.37,576.02,2024-02-29 23:00:00
camp_03399,PL,crypto,native,mobile,ios,0.227,30,105992,1708,22,463.56,663.63,2024-03-01 00:00:00
camp_04317,US,nutra,tiktok,mobile,android,0.295,200,1922082,18459,549,5187.83,14587.25,2024-03-01 02:00:00
camp_03370,BR,dating,google,mobile,ios,0.307,200,546648,9949,193,3776.59,1807.09,2024-03-01 02:00:00
camp_00340,IT,finance,native,mobile,ios,0.077,50,1088804,21554,435,2013.29,15382.88,2024-03-01 04:00:00
camp_07180,FR,ecommerce,tiktok,mobile,ios,1.143,30,28996,388,23,431.27,257.62,2024-03-01 04:00:00
camp_03658,US,nutra,push,mobile,android,0.295,200,995983,49648,4116,14486.6,216944.05,2024-03-01 05:00:00
camp_07890,GB,gambling,push,desktop,macos,0.384,20,146035,5000,138,2197.09,5884.62,2024-03-01 06:00:00
camp_01586,TR,dating,push,desktop,windows,0.074,50,465744,34236,982,2008.21,10166.01,2024-03-01 07:00:00
camp_05275,ID,crypto,google,desktop,macos,0.231,30,106504,3072,41,706.0,2605.03,2024-03-01 07:00:00
camp_04296,MX,sweepstakes,tiktok,mobile,ios,0.156,20,165035,7500,179,1298.1,886.83,2024-03-01 08:00:00
camp_06475,BR,dating,native,mobile,android,0.074,10,272343,9056,200,474.0,793.97,2024-03-01 08:00:00
camp_02667,IN,gambling,push,tablet,android,0.112,50,257044,15940,336,2302.19,4268.45,2024-03-01 09:00:00
camp_06708,TH,ecommerce,push,tablet,ios,0.247,50,183796,11651,300,2725.62,1559.68,2024-03-01 09:00:00
camp_04983,US,gambling,google,mobile,android,0.171,100,405343,14481,817,2721.0,53889.32,2024-03-01 09:00:00
camp_06383,DE,sweepstakes,native,mobile,ios,0.073,20,336851,17377,924,1300.5,11703.48,2024-03-01 09:00:00
camp_07749,NG,gambling,google,desktop,macos,0.121,30,122992,4278,56,432.29,689.11,2024-03-01 09:00:00
camp_01749,GB,nutra,inapp,desktop,windows,0.147,200,1355508,117331,6388,20079.94,400444.15,2024-03-01 10:00:00
camp_04898,PL,gambling,push,mobile,ios,0.224,50,264594,18310,515,4354.55,5829.69,2024-03-01 10:00:00
camp_01414,NG,nutra,facebook,desktop,macos,0.161,50,366626,17299,230,3340.45,1112.34,2024-03-01 11:00:00
camp_00010,US,sweepstakes,tiktok,desktop,windows,0.186,50,519323,20021,1141,3278.98,25177.92,2024-03-01 11:00:00
camp_01517,BR,ecommerce,google,mobile,ios,0.167,20,131808,9056,595,1153.85,7535.88,2024-03-01 11:00:00
camp_04861,US,ecommerce,inapp,tablet,ios,0.46,30,56205,2266,224,1037.92,1190.22,2024-03-01 11:00:00
camp_05426,GB,ecommerce,push,mobile,android,1.093,100,172386,15649,1142,12736.92,33353.14,2024-03-01 11:00:00
camp_04356,US,dating,inapp,mobile,ios,0.508,10,36838,1238,75,536.77,2480.25,2024-03-01 11:00:00
camp_00036,FR,dating,google,mobile,ios,0.074,50,979351,49868,1288,4730.8,11347.43,2024-03-01 12:00:00
camp_04541,US,dating,push,mobile,ios,0.115,30,182898,10593,384,1523.65,10627.99,2024-03-01 12:00:00
camp_05046,DE,gambling,google,mobile,android,0.066,50,318207,19704,608,1572.09,74109.77,2024-03-01 12:00:00
camp_05515,NG,sweepstakes,tiktok,mobile,ios,0.181,50,324981,9168,107,1533.64,232.68,2024-03-01 13:00:00
camp_02838,ID,nutra,google,mobile,ios,0.34,50,123086,4686,58,1404.29,494.99,2024-03-01 14:00:00
camp_06944,US,sweepstakes,facebook,mobile,android,0.088,20,266784,12371,747,1088.43,6720.22,2024-03-01 15:00:00
camp_00622,GB,dating,native,mobile,ios,0.082,20,141526,3330,256,197.53,4313.33,2024-03-01 15:00:00
camp_01271,US,finance,google,desktop,windows,0.318,30,108006,7520,338,2996.54,12274.3,2024-03-01 15:00:00
camp_02472,BR,nutra,inapp,mobile,ios,0.162,20,72691,3422,70,719.86,720.74,2024-03-01 17:00:00
camp_05436,TH,dating,inapp,mobile,android,0.484,200,181468,4838,167,1773.2,805.29,2024-03-01 17:00:00
camp_05741,PL,ecommerce,facebook,desktop,windows,0.085,50,622567,14372,749,1466.42,5027.4,2024-03-01 17:00:00
camp_06158,MX,nutra,push,desktop,macos,0.246,20,85224,5626,94,1765.84,2247.9,2024-03-01 18:00:00
camp_06505,US,gambling,tiktok,desktop,windows,0.197,100,953770,26699,1015,4357.86,63066.3,2024-03-01 18:00:00
camp_02164,MX,finance,tiktok,mobile,ios,0.385,200,705675,8646,237,4187.61,2267.52,2024-03-01 18:00:00
camp_03998,NG,finance,push,mobile,android,0.082,20,256005,8229,144,868.22,2736.43,2024-03-01 19:00:00
camp_04879,MX,dating,push,desktop,windows,0.197,20,72811,3268,103,714.09,2268.28,2024-03-01 20:00:00
camp_03973,US,gambling,google,mobile,android,0.735,50,88720,1535,54,814.75,4334.86,2024-03-01 22:00:00
camp_07649,US,crypto,tiktok,mobile,android,0.199,50,97391,791,34,180.37,1904.41,2024-03-01 23:00:00
camp_05701,US,nutra,inapp,tablet,android,0.282,30,69041,799,29,158.69,842.58,2024-03-02 01:00:00
camp_06824,PH,ecommerce,native,desktop,macos,0.084,30,626519,17262,649,1292.05,1617.48,2024-03-02 07:00:00
camp_03384,ID,nutra,push,desktop,windows,0.296,30,106376,4390,174,956.47,2176.33,2024-03-02 07:00:00
camp_04627,PH,dating,facebook,mobile,ios,0.245,200,719180,21377,621,4159.63,2154.38,2024-03-02 07:00:00
camp_07414,US,ecommerce,push,mobile,ios,0.365,500,2456262,103172,10827,29441.51,156163.78,2024-03-02 07:00:00
camp_03954,GB,ecommerce,google,mobile,android,0.238,100,1126389,63946,7960,13364.28,254618.84,2024-03-02 07:00:00
camp_04127,TR,nutra,inapp,desktop,macos,0.123,50,428597,20732,474,2431.32,7785.91,2024-03-02 08:00:00
camp_00730,PH,ecommerce,push,mobile,android,0.193,50,171021,8434,250,1817.32,951.66,2024-03-02 08:00:00
camp_05203,ID,dating,push,mobile,ios,0.376,200,596632,28507,718,10799.75,3505.18,2024-03-02 08:00:00
camp_06698,IN,dating,google,mobile,ios,0.204,30,110229,3346,57,691.82,167.92,2024-03-02 08:00:00
camp_02595,JP,nutra,inapp,mobile,android,0.12,30,385567,14896,1104,1294.12,147830.73,2024-03-02 08:00:00
camp_01431,US,ecommerce,tiktok,mobile,ios,0.383,50,200028,3709,315,1373.61,5264.52,2024-03-02 08:00:00
camp_07197,DE,sweepstakes,tiktok,desktop,macos,0.151,50,476210,20657,879,2989.82,11660.56,2024-03-02 09:00:00
camp_06995,TH,gambling,facebook,mobile,ios,0.365,20,35073,1356,25,357.91,335.27,2024-03-02 09:00:00
camp_01401,IT,ecommerce,facebook,mobile,ios,0.372,50,171060,6679,438,2974.62,7871.31,2024-03-02 09:00:00
camp_01769,FR,ecommerce,facebook,desktop,windows,0.221,10,215162,5697,211,932.76,7195.73,2024-03-02 10:00:00
camp_00905,US,gambling,push,mobile,ios,0.245,30,85087,6417,170,1789.1,19004.22,2024-03-02 12:00:00
camp_07573,DE,nutra,google,tablet,android,0.17,20,167543,9386,794,1410.63,17333.96,2024-03-02 12:00:00
camp_01337,IN,finance,push,mobile,ios,0.27,100,165817,11987,271,4000.32,2639.91,2024-03-02 12:00:00
camp_06836,ID,gambling,facebook,mobile,ios,0.194,50,172482,12491,265,2887.96,3100.72,2024-03-02 12:00:00
camp_00564,US,sweepstakes,google,desktop,macos,0.205,100,552844,43800,2416,11325.72,43929.33,2024-03-02 13:00:00
camp_04244,PH,ecommerce,google,mobile,android,0.168,10,87603,6973,74,1459.55,459.01,2024-03-02 13:00:00
camp_02575,TR,finance,facebook,mobile,ios,0.189,200,1236531,64164,1577,12142.78,13240.06,2024-03-02 14:00:00
camp_01146,MX,ecommerce,tiktok,mobile,ios,0.588,200,388570,10971,348,6814.57,3860.58,2024-03-02 15:00:00
camp_01548,PL,gambling,push,mobile,ios,0.563,50,112347,4530,124,2407.37,3595.87,2024-03-02 16:00:00
camp_05627,US,ecommerce,facebook,mobile,android,0.48,20,43941,1331,115,461.83,2715.09,2024-03-02 17:00:00
camp_01515,DE,ecommerce,facebook,mobile,android,0.313,100,138807,2935,131,933.06,4957.18,2024-03-02 18:00:00
camp_06160,ID,ecommerce,push,desktop,windows,0.628,10,10220,253,10,130.23,150.2,2024-03-02 23:00:00
camp_07339,DE,finance,native,desktop,windows,0.252,20,46818,833,15,194.2,648.88,2024-03-03 00:00:00
camp_00288,TH,nutra,push,mobile,android,0.16,10,83795,2065,40,291.96,311.91,2024-03-03 05:00:00
camp_01690,PH,dating,native,desktop,windows,0.171,30,141021,5582,105,1141.65,367.72,2024-03-03 07:00:00
camp_05893,DE,sweepstakes,tiktok,desktop,macos,0.138,200,904029,21639,1054,2261.15,8901.23,2024-03-03 07:00:00
camp_05647,IN,dating,google,mobile,ios,0.26,100,677321,29347,257,8667.34,459.06,2024-03-03 07:00:00
camp_03605,US,gambling,facebook,desktop,macos,0.392,50,83412,1732,79,823.05,5924.77,2024-03-03 07:00:00
camp_05105,IN,dating,facebook,mobile,ios,0.203,30,211149,6753,86,1612.58,277.73,2024-03-03 07:00:00
camp_07781,US,sweepstakes,google,mobile,ios,0.058,10,151393,5778,214,384.61,4951.92,2024-03-03 08:00:00
camp_06389,US,nutra,google,mobile,ios,0.562,50,111773,3616,292,2301.89,6662.63,2024-03-03 08:00:00
camp_02808,US,gambling,tiktok,mobile,android,0.152,100,231805,4721,554,549.26,155431.31,2024-03-03 09:00:00
camp_01045,DE,dating,native,mobile,android,0.289,200,1595685,63879,3700,15664.95,45146.84,2024-03-03 10:00:00
camp_07341,BR,ecommerce,push,desktop,windows,0.074,20,246839,17756,602,1396.89,5088.89,2024-03-03 10:00:00
camp_01783,IT,nutra,facebook,mobile,android,0.077,50,583434,19811,753,1616.57,16717.47,2024-03-03 10:00:00
camp_06167,US,gambling,push,mobile,android,0.189,500,7326034,458432,30170,68487.6,1939949.38,2024-03-03 11:00:00
camp_02132,ID,gambling,facebook,mobile,android,0.107,20,176047,5648,127,492.68,1168.15,2024-03-03 11:00:00
camp_03317,PL,ecommerce,native,mobile,android,0.195,100,227453,5476,222,1103.03,1857.3,2024-03-03 11:00:00
camp_06335,BR,gambling,google,tablet,android,0.175,30,262625,12056,346,1926.47,10289.83,2024-03-03 12:00:00
camp_03331,DE,ecommerce,tiktok,mobile,android,0.252,500,2151041,68798,3696,15315.55,75662.67,2024-03-03 12:00:00
camp_01721,BR,nutra,facebook,mobile,android,0.061,30,581980,29974,1028,1325.91,7828.23,2024-03-03 13:00:00
camp_06455,NG,dating,facebook,desktop,windows,0.433,50,341000,15908,87,7181.47,204.43,2024-03-03 13:00:00
camp_04084,US,gambling,tiktok,mobile,android,0.359,30,45782,1870,127,869.34,4777.3,2024-03-03 13:00:00
camp_02960,PL,dating,google,mobile,ios,0.111,50,471773,32107,818,2565.56,16731.86,2024-03-03 13:00:00
camp_05409,DE,dating,facebook,desktop,macos,0.143,20,215829,9195,636,1203.91,23696.19,2024-03-03 15:00:00
camp_07975,BR,crypto,facebook,mobile,android,0.136,20,236759,9649,152,970.99,6831.63,2024-03-03 16:00:00
camp_07601,ID,ecommerce,facebook,mobile,android,0.045,30,699865,31785,1031,1420.93,1100.47,2024-03-03 17:00:00
camp_00866,US,crypto,inapp,mobile,android,0.427,50,157596,8367,420,3671.54,68594.05,2024-03-03 17:00:00
camp_01471,PL,gambling,tiktok,tablet,android,0.22,30,217669,6101,169,1531.2,5819.3,2024-03-03 17:00:00
camp_02717,DE,crypto,native,mobile,ios,0.182,100,285859,4539,252,654.66,11821.6,2024-03-03 21:00:00
camp_05795,TH,gambling,facebook,mobile,android,0.278,10,17890,180,5,35.76,153.12,2024-03-03 23:00:00
camp_03252,PL,ecommerce,inapp,mobile,ios,0.102,100,475708,4916,181,488.34,2110.71,2024-03-03 23:00:00
camp_03024,GB,sweepstakes,tiktok,mobile,ios,0.323,100,425544,4505,170,1131.47,970.6,2024-03-04 03:00:00
camp_01991,US,sweepstakes,facebook,mobile,ios,0.172,30,363177,11607,451,1613.65,8074.28,2024-03-04 05:00:00
camp_06941,PL,ecommerce,google,tablet,android,0.261,20,58015,1195,50,238.28,409.13,2024-03-04 05:00:00
camp_03802,GB,finance,inapp,mobile,android,0.191,20,110396,3267,142,595.45,4842.0,2024-03-04 06:00:00
camp_06583,PH,gambling,tiktok,desktop,windows,0.121,10,135034,2757,59,239.39,1872.68,2024-03-04 06:00:00
camp_05076,PH,ecommerce,google,desktop,macos,0.992,50,99231,2713,112,2557.83,983.67,2024-03-04 06:00:00
camp_01089,NG,sweepstakes,google,mobile,ios,0.23,20,61422,1699,22,328.9,27.62,2024-03-04 07:00:00
camp_06687,DE,gambling,tiktok,mobile,android,0.304,50,204526,3128,76,825.79,2528.58,2024-03-04 07:00:00
camp_03034,IN,finance,push,mobile,android,0.677,20,30273,2369,47,1821.3,992.27,2024-03-04 07:00:00
camp_02393,JP,nutra,inapp,desktop,macos,0.166,10,27041,1168,58,137.82,1964.95,2024-03-04 07:00:00
camp_00267,IN,gambling,facebook,desktop,windows,0.14,50,317233,8686,178,1459.51,6830.33,2024-03-04 07:00:00
camp_02439,DE,ecommerce,push,desktop,macos,0.291,100,454113,17222,1278,3736.26,18903.85,2024-03-04 07:00:00
camp_02772,IT,crypto,tiktok,mobile,ios,0.168,50,203004,5028,141,637.12,5720.95,2024-03-04 07:00:00
camp_02600,PL,finance,inapp,mobile,android,0.08,200,2324109,77486,4172,6290.21,88521.12,2024-03-04 08:00:00
camp_05472,DE,ecommerce,tiktok,mobile,ios,0.59,20,62916,1479,170,1126.97,5231.1,2024-03-04 08:00:00
camp_07323,DE,gambling,google,mobile,android,0.509,500,669329,22567,632,8917.66,110989.94,2024-03-04 08:00:00
camp_04914,TH,ecommerce,google,mobile,ios,0.062,20,497682,16544,915,799.72,5237.18,2024-03-04 08:00:00
camp_07661,DE,nutra,tiktok,mobile,ios,0.483,100,554232,11144,364,5084.87,15494.44,2024-03-04 08:00:00
camp_03094,IN,ecommerce,native,mobile,ios,0.123,100,1022238,41943,1592,4670.35,4284.41,2024-03-04 08:00:00
camp_06606,PH,ecommerce,inapp,mobile,android,0.168,10,76145,2472,82,378.89,357.04,2024-03-04 09:00:00
camp_00501,GB,ecommerce,google,mobile,android,0.233,10,38515,1715,91,330.33,2066.51,2024-03-04 09:00:00
camp_01030,PH,dating,tiktok,desktop,macos,0.398,200,170514,3993,92,1258.6,761.99,2024-03-04 09:00:00
camp_04653,IT,crypto,google,mobile,android,0.106,50,1113753,58791,909,7112.91,60241.16,2024-03-04 09:00:00
camp_00695,TH,sweepstakes,facebook,mobile,android,0.301,20,121652,5699,131,1489.91,594.15,2024-03-04 10:00:00
camp_01552,MX,ecommerce,facebook,mobile,android,0.235,10,46524,2204,95,617.97,970.94,2024-03-04 10:00:00
camp_05411,TH,dating,facebook,mobile,ios,0.175,30,353034,27714,532,4591.23,1763.95,2024-03-04 10:00:00
camp_07219,BR,ecommerce,inapp,mobile,android,0.541,50,163285,8922,709,4727.22,20827.69,2024-03-04 11:00:00
camp_05211,US,crypto,native,mobile,ios,0.239,500,2704860,75554,3533,18330.97,173824.21,2024-03-04 11:00:00
camp_02538,US,ecommerce,facebook,desktop,windows,0.127,50,465770,22922,2372,3038.2,85277.48,2024-03-04 11:00:00
camp_07931,TR,nutra,push,mobile,ios,0.925,50,32539,1774,33,1353.82,507.77,2024-03-04 12:00:00
camp_02321,IN,ecommerce,native,tablet,android,0.174,30,111362,3699,90,798.1,626.58,2024-03-04 12:00:00
camp_05502,BR,ecommerce,tiktok,mobile,ios,0.131,200,1066371,25908,1723,2655.05,22982.16,2024-03-04 12:00:00
